ticker,event_date,event_trading_date,nct_id,title,phase,sponsor,conditions,enrollment,interventions,market_cap_m,move_pct,move_2d_pct,price_before,price_after,move_class,event_type,catalyst_type,price_error
AMGN,2021-12-27,2021-12-27,NCT04270760,Olpasiran Trials of Cardiovascular Events And LipoproteiN(a) Reduction - DOSE Finding Study,PHASE2,Amgen,Cardiovascular Disease,281,Olpasiran; Placebo,,0.62,0.88,195.75,196.96,Low,Gainer,Clinical Data,
VRTX,2018-07,2018-07-02,NCT02730208,"A Study to Evaluate the Effect of VX-661 in Combination With Ivacaftor on Chest Imaging Endpoints in Subjects With Cystic Fibrosis, Homozygous for the F508del CFTR Mutation",PHASE2,Vertex Pharmaceuticals Incorporated,Cystic Fibrosis,41,Tezacaftor/Ivacaftor; Ivacaftor; Placebo,,-0.21,-1.31,169.96,169.61,Low,Loser,Clinical Data,
GILD,2016-02-17,2016-02-17,NCT02174276,Safety and Efficacy of GS-4774 in Combination With Tenofovir Disoproxil Fumarate (TDF) for the Treatment of Participants With Chronic Hepatitis B (CHB) and Who Are Currently Not on Treatment,PHASE2,Gilead Sciences,Chronic Hepatitis B,195,Tenofovir disoproxil fumarate; GS-4774,,-1.96,-2.37,63.72,62.47,Low,Loser,Clinical Data,
VNDA,2021-04-23,2021-04-23,NCT03633396,A Study to Evaluate the Efficacy and Safety of Imsidolimab (ANB019) in Adults With Palmoplantar Pustulosis,PHASE2,Vanda Pharmaceuticals,Palmoplantar Pustulosis,59,Imsidolimab; Placebo,526.7,-0.35,-0.12,17.03,16.97,Low,Loser,Clinical Data,
NRC,2008-06-12,,NCT00376688,Temsirolimus in Treating Patients With Locally Advanced or Metastatic Breast Cancer,PHASE2,National Cancer Institute (NCI),Recurrent Breast Carcinoma; Stage III Breast Cancer AJCC v7; Stage IIIA Breast Cancer AJCC v7; Stage IIIB Breast Cancer AJCC v7; Stage IIIC Breast Cancer AJCC v7; Stage IV Breast Cancer AJCC v6 and v7,31,Laboratory Biomarker Analysis; Temsirolimus,303.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NRC,2013-09-09,,NCT00699491,Cixutumumab and Temsirolimus in Treating Patients With Locally Recurrent or Metastatic Breast Cancer,PHASE1/PHASE2,National Cancer Institute (NCI),Male Breast Carcinoma; Recurrent Breast Carcinoma; Stage IV Breast Cancer AJCC v6 and v7,48,Cixutumumab; Laboratory Biomarker Analysis; Pharmacological Study,303.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
BMY,2017-08-31,2017-08-31,NCT02181738,Study of Nivolumab in Patients With Classical Hodgkin's Lymphoma (Registrational),PHASE2,Bristol-Myers Squibb,Hodgkin Disease,294,Nivolumab; Doxorubicin; Vinblastine,,1.85,0.88,43.85,44.66,Low,Gainer,Clinical Data,
NRC,2022-05-15,2022-05-16,NCT04094142,Acalabrutinib With Rituximab and Lenalidomide in Relapsed/Refractory B-cell Non-Hodgkin Lymphoma,PHASE2,Seoul National University Hospital,"Non-hodgkin Lymphoma,B Cell",66,Acalabrutinib,303.8,-0.57,0.15,30.18,30.01,Low,Loser,Clinical Data,
XERS,2020-04-02,2020-04-02,NCT03841526,Glucagon Ready-to-Use (RTU) for Prevention of Exercise-Induced Hypoglycemia During Aerobic Exercise in Adults With T1D,PHASE2,Xeris Pharmaceuticals,Hypoglycemia,48,Glucagon RTU Injection With Insulin Pump Reduction; Vehicle for Glucagon RTU Injection With Insulin Pump Reduction; Glugaon RTU Injection Without Insulin Pump Reduction,1015.5,-11.36,-3.41,1.76,1.56,Medium,Loser,Clinical Data,
RARE,2021-11-02,2021-11-02,NCT03517085,Safety and Dose-Finding Study of DTX401 (AAV8G6PC) in Adults With Glycogen Storage Disease Type Ia (GSDIa),PHASE1/PHASE2,Ultragenyx Pharmaceutical Inc,GSD1,12,DTX401; steroid regimen,2260.2,-1.34,0.02,85.98,84.83,Low,Loser,Clinical Data,
KRYS,2019-11-01,2019-11-01,NCT03536143,"A Phase I/II Study of KB103, a Topical HSV1-COL7, on DEB Patients",PHASE1/PHASE2,"Krystal Biotech, Inc.",Dystrophic Epidermolysis Bullosa,12,Topical beremagene geperpavec; Placebo gel,8057.6,3.09,6.36,41.07,42.34,Low,Gainer,Clinical Data,
ABBV,2019-11-26,2019-11-26,NCT03543358,A Long-Term Study of Rovalpituzumab Tesirine,PHASE2,AbbVie,Cancer,3,rovalpituzumab tesirine; rovalpituzumab tesirine,,-0.05,0.65,67.88,67.85,Low,Loser,Clinical Data,
ACRS,2018-11-06,2018-11-06,NCT03551821,Open Label Study of ATI-50002 Topical Solution Administered to Adult Subjects With Eyebrow Loss Due to Alopecia Areata,PHASE2,"Aclaris Therapeutics, Inc.",Alopecia Areata; Alopecia Totalis; Alopecia Universalis,1,ATI-50002,311.0,-4.0,-1.8,12.24,11.75,Low,Loser,Clinical Data,
NERV,2019-11-21,2019-11-21,NCT03446846,A Study to Evaluate the Efficacy and Safety of MIN-117 in Adult Patients With Major Depressive Disorder,PHASE2,Minerva Neurosciences,Major Depressive Disorder,360,MIN-117 5.0 mg; MIN-117 2.5 mg; Placebo,285.6,-0.35,4.37,45.76,45.6,Low,Loser,Clinical Data,
TBPH,2018-07-24,2018-07-24,NCT02705755,TD-9855 Phase 2 in Neurogenic Orthostatic Hypotension (nOH),PHASE2,Theravance Biopharma,"Neurogenic Orthostatic Hypotension; Multiple System Atrophy (MSA) With Orthostatic Hypotension; Pure Autonomic Failure; Parkinson Disease; Hypotension, Orthostatic; Orthostatic Hypotension; Pure Autonomic Failure With Orthostatic Hypotension; Parkinson Disease With Orthostatic Hypotension",34,TD-9855; Placebo,924.8,-1.8,-6.16,25.5,25.04,Low,Loser,Clinical Data,
NRC,2017-08-10,2017-08-10,NCT02678455,"Safety and Immunogenicity of the Dengue Virus Vaccine TV005 (TetraVax-DV TV005) in Healthy Adults, Adolescents, and Children in Dhaka, Bangladesh",PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),Dengue,192,TV005 vaccine; Placebo,303.8,-1.47,0.65,25.71,25.33,Low,Loser,Clinical Data,
IFRX,2022-01-03,2022-01-03,NCT03971643,Exploratory Study of IFX-1 in Patients With Pyoderma Gangrenosum,PHASE2,InflaRx GmbH,Pyoderma Gangrenosum,19,vilobelimab,62.3,-5.88,-8.4,4.76,4.48,Medium,Loser,Clinical Data,
MRNA,2021-10-28,2021-10-28,NCT04405076,"Dose-Confirmation Study to Evaluate the Safety, Reactogenicity, and Immunogenicity of mRNA-1273 COVID-19 Vaccine in Adults Aged 18 Years and Older",PHASE2,"ModernaTX, Inc.",SARS-CoV-2,660,Biological: mRNA-1273; Placebo; mRNA-1273.351,,2.07,1.27,340.88,347.92,Low,Gainer,Clinical Data,
NVS,2019-05-02,2019-05-02,NCT02649218,A Safety Extension Study to Evaluate the Long-term Safety of QGE031 in Chronic Spontaneous Urticaria (CSU) Patients,PHASE2,Novartis Pharmaceuticals,Chronic Spontaneous Urticaria,226,Ligelizumab,,0.02,0.85,63.02,63.04,Low,Gainer,Clinical Data,
NRC,2019-12-31,2019-12-31,NCT03389126,Phase II Study of Avelumab in Patients With Advanced Hepatocellular Carcinoma After Prior Sorafenib Treatment,PHASE2,Seoul National University Hospital,"Carcinoma, Hepatocellular",30,Avelumab,303.8,0.32,0.11,58.08,58.27,Low,Gainer,Clinical Data,
NRC,2022-06-16,2022-06-16,NCT03711903,Evaluation of CN-105 in Subject With Acute Supratentorial Intracerebral Hemorrhage,PHASE2,National Neuroscience Institute,Intracerebral Hemorrhage,60,Acetyl-Valine-Serine-Arginine-Arginine-Arginine-NH2 (Ac-VSRRR- NH2).; 0.9% Sodium-chloride,303.8,-1.61,0.75,32.62,32.09,Low,Loser,Clinical Data,
NRC,2020-11-23,,NCT03978091,A Trial to Evaluate the Pharmacokinetics and Safety of AVYCAZ(R) in Combination With Aztreonam,PHASE1/PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),Bacterial Infection,48,AZACTAM; Ceftazidime-Avibactam,303.8,,,,,Unknown,Loser,Clinical Data,Insufficient price data
APLS,2021-02-13,2021-02-16,NCT04402060,A Study of APL-9 in Adults With Mild to Moderate ARDS Due to COVID-19,PHASE1/PHASE2,"Apellis Pharmaceuticals, Inc.",COVID; Covid-19; Coronavirus; Coronavirus Infection; Severe Acute Respiratory Syndrome; Severe Acute Respiratory Syndrome Coronavirus 2; Sars-CoV2; Ards; Acute Respiratory Distress Syndrome,72,APL-9; Vehicle Control,2679.3,-4.12,-1.76,46.65,44.73,Low,Loser,Clinical Data,
PTCT,2018-02-23,2018-02-23,NCT02460679,Safety and Biomarker Study of EPI-589 in Participants With Amyotrophic Lateral Sclerosis (ALS),PHASE2,PTC Therapeutics,Amyotrophic Lateral Sclerosis,19,EPI-589,5474.9,-0.55,2.46,25.66,25.52,Low,Loser,Clinical Data,
GILD,2019-10-30,2019-10-30,NCT03449446,"Study to Evaluate the Safety and Efficacy of Selonsertib, Firsocostat, Cilofexor, and Combinations in Participants With Bridging Fibrosis or Compensated Cirrhosis Due to Nonalcoholic Steatohepatitis (NASH)",PHASE2,Gilead Sciences,Nonalcoholic Steatohepatitis,395,SEL; FIR; CILO,,-0.47,0.41,49.57,49.34,Low,Loser,Clinical Data,
NRC,2014-10-31,2014-10-31,NCT01253070,Sorafenib Tosylate and Chemotherapy in Treating Older Patients With Acute Myeloid Leukemia,PHASE2,National Cancer Institute (NCI),Acute Myeloid Leukemia With FLT3/ITD Mutation; Acute Myeloid Leukemia With Inv(16)(p13.1q22) or t(16;16)(p13.1;q22); CBFB-MYH11; Acute Myeloid Leukemia With t(8;21); (q22; q22.1); RUNX1-RUNX1T1; Acute Promyelocytic Leukemia With PML-RARA; FLT3 Gene Mutation; Therapy-Related Acute Myeloid Leukemia,54,Biopsy; Bone Marrow Aspiration; Cytarabine,303.8,-1.49,-3.72,12.57,12.38,Low,Loser,Clinical Data,
MRK,2020-04-07,2020-04-07,NCT03643952,"Safety, Efficacy, and Pharmacokinetics (PK) of Daptomycin (MK-3009) in Japanese Pediatric Subjects With Complicated Skin and Soft Tissue Infections (cSSTI) and Bacteremia (MK-3009-029)",PHASE2,Merck Sharp & Dohme LLC,"Bacteremia; Soft Tissue Infections; Skin Diseases, Infectious",18,Daptomycin for Injection,,-2.18,1.63,63.43,62.04,Low,Loser,Clinical Data,
BMY,2020-04-15,2020-04-15,NCT02574078,A Study of Nivolumab in Advanced Non-Small Cell Lung Cancer (NSCLC),PHASE1/PHASE2,Bristol-Myers Squibb,Non-Small Cell Lung Cancer,341,Nivolumab; Bevacizumab; Pemetrexed,,-0.97,-0.8,48.11,47.65,Low,Loser,Clinical Data,
NRC,2019-06-17,2019-06-17,NCT04123925,Preoperative Nivolumab in Patients With Locally Advanced Colon Cancer (T3 or T4): a Window-of-opportunity Study,PHASE2,"National Cancer Institute, Naples",Colon Cancer Stage II/III,22,Nivolumab,303.8,2.71,4.21,45.48,46.71,Low,Gainer,Clinical Data,
PCRX,2018-03-14,2018-03-14,NCT03378076,Study to Compare Exposure of TA Following Administration of Either FX006 or TAcs in Patients With Bilateral Knee OA,PHASE2,"Pacira Pharmaceuticals, Inc",Bilateral Knee Osteoarthritis,24,FX006 32 mg; TAcs 40 mg,942.6,-4.08,-5.34,31.85,30.55,Low,Loser,Clinical Data,
AMGN,2015-09-13,2015-09-14,NCT02384317,Open-Label Study to Evaluate Safety and Efficacy of CCX168 in Subjects With IGA Nephropathy on Stable RAAS Blockade,PHASE2,Amgen,Immunoglobulin A Nephropathy,7,CCX168,,-1.44,-0.7,112.46,110.84,Low,Loser,Clinical Data,
HRTX,2018-02-01,2018-02-01,NCT03011333,Phase 2B Upper Extremity Nerve Block Study,PHASE2,Heron Therapeutics,Postoperative Pain,243,HTX-011; Bupivacaine HCl without epinephrine; Saline Placebo,218.2,1.15,0.0,21.65,21.9,Low,Gainer,Clinical Data,
NVAX,2022-05-23,2022-05-23,NCT05112848,A Study to Evaluate Safety and Immunogenicity of a COVID-19 Vaccine in People Living With HIV at Risk for SARS-CoV-2 (COVID-19),PHASE2,Novavax,SARS-CoV-2 Infection,384,NVX-CoV2373,1647.7,-3.78,-12.88,53.42,51.4,Low,Loser,Clinical Data,
GILD,2020-07-13,2020-07-13,NCT03987074,"Safety, Tolerability, and Efficacy of Monotherapy and Combination Regimens in Participants With Nonalcoholic Steatohepatitis (NASH)",PHASE2,Gilead Sciences,Nonalcoholic Steatohepatitis,109,Semaglutide; Firsocostat; Cilofexor,,0.47,1.14,61.29,61.58,Low,Gainer,Clinical Data,
NRC,2022-04-06,2022-04-06,NCT04122625,Study to Assess Safety and Efficacy of the Second Mitochondrial-derived Activator of Caspases (SMAC) Mimetic Debio 1143,PHASE1/PHASE2,Debiopharm International SA,Solid Tumor,46,Debio 1143; Nivolumab,303.8,1.84,0.07,36.27,36.93,Low,Gainer,Clinical Data,
NRC,2018-11-30,2018-11-30,NCT02371668,Efficacy and Safety of CR6261 in an H1N1 Influenza Healthy Volunteer Human Challenge Model,PHASE2,National Institute of Allergy and Infectious Diseases (NIAID),H1N1 Influenza Healthy Volunteers,104,CR6261; Placebo,303.8,0.94,-0.81,33.78,34.1,Low,Gainer,Clinical Data,
AUPH,2020-09-17,2020-09-17,NCT04147650,Dose Ranging Study to Assess the Efficacy and Safety of Voclosporin Ophthalmic Solution in Subjects With Dry Eye Syndrome,PHASE2/PHASE3,Aurinia Pharmaceuticals Inc.,Dry Eye Syndrome; Keratoconjunctivitis Sicca,508,0.05% Voclosporin Ophthalmic Solution (VOS); 0.10% VOS; 0.20% VOS,1868.2,-0.07,3.94,14.96,14.95,Low,Loser,Clinical Data,
RYTM,2022-06-28,,NCT04725240,Open-Label Study of Setmelanotide in Hypothalamic Obesity,PHASE2,"Rhythm Pharmaceuticals, Inc.",Hypothalamic Obesity,18,Setmelanotide,6188.4,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NRC,2020-07-14,2020-07-14,NCT02338999,Role of PPAR-y Agonists in Immunomodulation and Vascular Prevention in SLE (PPAR-SLE),PHASE1/PHASE2,National Institute of Arthritis and Musculoskeletal and Skin Diseases (NIAMS),Systemic Lupus Erythematosus,88,PET/CT; Pioglitazone; Placebo,303.8,2.31,6.54,50.0,51.15,Low,Gainer,Clinical Data,
AZN,2019-11-12,2019-11-12,NCT03368235,Early Phase Study to Assess Efficacy and Safety of AZD9567 Versus Prednisolone in Patients With Rheumatoid Arthritis,PHASE2,AstraZeneca,Rheumatoid Arthritis,21,AZD9567; Prednisolone,,0.43,2.01,80.5,80.84,Low,Gainer,Clinical Data,
RARE,2019-03-26,2019-03-26,NCT02418455,"Study of UX003 Recombinant Human Beta-Glucuronidase (rhGUS) Enzyme Replacement Treatment in Mucopolysaccharidosis Type 7, Sly Syndrome (MPS 7) Patients Less Than 5 Years of Age",PHASE2,Ultragenyx Pharmaceutical Inc,Sly Syndrome; MPS VII; Mucopolysaccharidosis; Mucopolysaccharidosis VII,8,UX003,2260.2,4.17,2.4,65.73,68.47,Low,Gainer,Clinical Data,
COGT,2020-05-11,2020-05-11,NCT02401815,CGT9486 (Formerly Known as PLX9486) as a Single Agent and in Combination With PLX3397 (Pexidartinib) or Sunitinib in Participants With Advanced Solid Tumors,PHASE1/PHASE2,"Cogent Biosciences, Inc.",Gastrointestinal Stromal Tumors,51,CGT9486; Pexidartinib; Sunitinib,6305.7,-1.75,0.66,1.83,1.8,Low,Loser,Clinical Data,
PFE,2019-05-15,2019-05-15,NCT02974868,Study To Evaluate The Efficacy And Safety Profile Of PF-06651600 And PF-06700841 In Subjects With Alopecia Areata,PHASE2,Pfizer,Alopecia Areata,142,PF-06651600; PF-06700841; Placebo,,1.21,2.41,28.03,28.36,Low,Gainer,Clinical Data,
SNY,2018-01-03,2018-01-03,NCT02573233,Evaluation of Dupilumab's Effects on Airway Inflammation in Patients With Asthma,PHASE2,Sanofi,Asthma,42,Placebo; Dupilumab SAR231893/REGN668; fluticasone propionate and salmeterol,,-0.28,1.34,31.33,31.24,Low,Loser,Clinical Data,
BMY,2019-06-23,2019-06-24,NCT03016325,Evaluate the Safety and Efficacy of 48-Hour Infusions of HNO (Nitroxyl) Donor in Hospitalized Patients With Heart Failure,PHASE2,Bristol-Myers Squibb,Heart Failure,329,HNO Donor; Placebo,,-7.42,-7.24,38.27,35.44,Medium,Loser,Clinical Data,
VNDA,2019-06-06,2019-06-06,NCT03772340,Motion Sifnos: A Study to Investigate the Efficacy of Tradipitant in Subjects Affected by Motion Sickness,PHASE2,Vanda Pharmaceuticals,Motion Sickness,126,Tradipitant; Placebo,526.7,-6.49,-5.0,14.79,13.83,Medium,Loser,Clinical Data,
XERS,2020-04-02,2020-04-02,NCT04074317,"Phase 2, Randomized, Open-Label, Crossover, PD/PK Study of a Novel Pram-Insulin Co-Formulation in Adults With T1D",PHASE2,Xeris Pharmaceuticals,"Diabetes Mellitus, Type 1; Insulin-dependent Diabetes Mellitus",18,PRAM9; Regular Insulin + Pramlintide; Regular Insulin,1015.5,-11.36,-3.41,1.76,1.56,Medium,Loser,Clinical Data,
CRL,2018-08-10,2018-08-10,NCT01640288,Imaging Regional Lung Defect Severity,PHASE1/PHASE2,Hal C Charles,COPD,171,Perfluorinated Gas/Oxygen Mixture; High Resolution CT of the Chest,8784.5,-0.96,-1.5,121.76,120.59,Low,Loser,Clinical Data,
NVS,2019-04-08,2019-04-08,NCT03299686,Study to Assess the Efficacy and Safety of CJM112 in Patients With Inadequately Controlled Severe Asthma,PHASE2,Novartis Pharmaceuticals,Asthma,118,CJM112; Placebo to CJM112,,1.0,-0.96,64.8,65.45,Low,Gainer,Clinical Data,
NRC,2017-08-01,2017-08-01,NCT00345345,Alemtuzumab (Campath) to Treat T-Large Granular Lymphocyte Leukemia,PHASE2,"National Heart, Lung, and Blood Institute (NHLBI)",T-LGL Lymphoproliferative Disorders,29,Alemtuzumab (Campath),303.8,1.02,0.85,24.7,24.95,Low,Gainer,Clinical Data,
OGN,2020-01-09,,NCT04042103,"Maximal Use Study of Tapinarof Cream, 1% in Adults With Extensive Plaque Psoriasis",PHASE2,Organon and Co,Plaque Psoriasis,21,"Tapinarof cream, 1%",1897.7,,,,,Unknown,Loser,Clinical Data,Insufficient price data
LLY,2020-12-04,2020-12-04,NCT03367403,A Study of LY3002813 in Participants With Early Symptomatic Alzheimer's Disease (TRAILBLAZER-ALZ),PHASE2,Eli Lilly and Company,Alzheimer Disease,272,Donanemab; Placebo; LY3202626,,3.01,2.3,136.53,140.64,Low,Gainer,Clinical Data,
TKNO,2022-04-26,2022-04-26,NCT03560531,A Study of ZN-c5 in Subjects With Breast Cancer,PHASE1/PHASE2,Zeno Alpha Inc.,Breast Cancer,181,ZN-c5; Palbociclib,138.1,-5.83,-5.35,12.53,11.8,Medium,Loser,Clinical Data,
NVS,2018-01-16,2018-01-16,NCT03131479,"Study of PK/PD, Safety and Tolerability of LIK066 in Patients With Decreased Renal Function.",PHASE2,Novartis Pharmaceuticals,Renal Impairment,53,LIK066,,0.09,0.27,55.82,55.87,Low,Gainer,Clinical Data,
CNTB,2016-10,,NCT03658330,Naltrexone Plus Ketamine for the Rapid Treatment of Major Depressive Disorder and Alcohol Use Disorder,PHASE2,VA Connecticut Healthcare System,Major Depressive Disorder; Alcohol Use Disorder,5,Ketamine + Naltrexone,138.1,,,,,Unknown,Loser,Clinical Data,Insufficient price data
NVS,2022-04-18,,NCT04666298,Study of Efficacy and Safety of Inclisiran in Japanese Participants With High Cardiovascular Risk and Elevated LDL-C,PHASE2,Novartis Pharmaceuticals,Hypercholesterolemia; Heterozygous Familial Hypercholesterolemia,312,Inclisiran sodium; Placebo,,,,,,Unknown,Loser,Clinical Data,Insufficient price data
ACRS,2019-01-08,2019-01-08,NCT03224598,A Study of A-101 Topical Solution in Subjects With Dermatosis Papulosa Nigra,PHASE2,"Aclaris Therapeutics, Inc.",Dermatosis Papulosa Nigra,39,A-101 Topical Solution 40%,311.0,-1.66,-5.74,7.84,7.71,Low,Loser,Clinical Data,
NVS,2012-05-21,2012-05-21,NCT01147822,Pazopanib Versus Sunitinib in the Treatment of Asian Subjects With Locally Advanced and/or Metastatic Renal Cell Carcinoma,PHASE2,Novartis Pharmaceuticals,"Carcinoma, Renal Cell",367,Pazopanib; Sunitinib,,0.56,0.99,28.04,28.2,Low,Gainer,Clinical Data,
EBS,2019-06-17,2019-06-17,NCT03315104,Exploring Safety & Clinical Benefit of Anti-Influenza Immunoglobulin Intravenous in Hospitalized Adults With Influenza A,PHASE2,Emergent BioSolutions,Influenza A H3N2; Influenza A H1N1,65,FLU-IGIV; Placebo for FLU-IGIV,434.8,4.5,7.54,43.36,45.31,Low,Gainer,Clinical Data,
ABBV,2022-06-09,2022-06-09,NCT03969888,A Phase 2 Study of ABBV-3067 Alone and in Combination With ABBV-2222,PHASE2,AbbVie,Cystic Fibrosis,78,ABBV-3067; Placebo ABBV-3067; ABBV-2222,,-2.56,-4.05,130.1,126.77,Low,Loser,Clinical Data,
TGTX,2017-09-27,2017-09-27,NCT02738775,Phase IIa Study of Ublituximab in Participants With Relapsing Forms of Multiple Sclerosis,PHASE2,"TG Therapeutics, Inc.",Multiple Sclerosis,49,Ublituximab; Placebo,4777.1,3.08,3.96,11.35,11.7,Low,Gainer,Clinical Data,
IONS,2022-03-31,2022-03-31,NCT03967249,Extension Study of IONIS-GHR-LRx Administered to Participants With Acromegaly Being Treated With Long-acting Somatostatin Receptor Ligands,PHASE2,"Ionis Pharmaceuticals, Inc.",Acromegaly,39,IONIS GHR-LRx; Somatostatin Receptor Ligand (SRL),,3.78,8.99,35.69,37.04,Low,Gainer,Clinical Data,
AMGN,2021-01-18,2021-01-19,NCT04057937,A Study to Evaluate the Efficacy and Safety of Apremilast (CC-10004) in Japanese Subjects With Palmoplantar Pustulosis,PHASE2,Amgen,Palmoplantaris Pustulosis,90,Apremilast; Placebo,,1.13,2.8,208.29,210.64,Low,Gainer,Clinical Data,
REGN,2019-12-21,2019-12-23,NCT03838731,Study in Cat-Allergic Patients With Asthma to Evaluate the Efficacy of a Single Dose of REGN1908-1909 to Reduce Bronchoconstriction Upon Cat Allergen Challenge,PHASE2,Regeneron Pharmaceuticals,Cat Allergy; Mild Asthma,56,REGN1908-1909; Placebo,,-0.38,0.24,373.1,371.69,Low,Loser,Clinical Data,
RHHBY,2018-04-30,2018-04-30,NCT02795767,A Study of Emicizumab Administered Subcutaneously (SC) in Pediatric Participants With Hemophilia A and Factor VIII (FVIII) Inhibitors,PHASE3,Hoffmann-La Roche,Hemophilia A,88,Emicizumab,,0.43,-0.14,21.3,21.39,Low,Gainer,Clinical Data,
SNY,2019-01-21,2019-01-22,NCT01515748,Docetaxel+Oxaliplatin+S-1 (DOS) Regimen as Neoadjuvant Chemotherapy in Advanced Gastric Cancer,PHASE3,Sanofi,Gastric Cancer,530,"Docetaxel (XRP6976); Oxaliplatin (SR96669); S-1 (1-(2-tetrahydrofuryl)-5-fluorouracil + 5-chloro-2, 4-dihydroxypyridine (CDHP) (Gimeracil) + Oxo (Oteracil)",,0.02,0.34,31.51,31.52,Low,Gainer,Clinical Data,
PFE,2018-04-11,2018-04-11,NCT03189745,A Study To Evaluate A Booster Dose Of Menacwy-tt Vaccine Administered 10 Years After Healthy Subjects Aged 11-17 Years Received Either Menacwy-tt Vaccine (Nimenrix(Registered)) Or Mencevax Acwy(Registered).,PHASE3,Pfizer,Meningococcal ACWY Disease,229,MenACWY-TT,,-0.45,1.03,23.73,23.62,Low,Loser,Clinical Data,
